id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type,custom label 0
635U-X,Formal Anniversary - Set of 50 -  Business Anniversary Cards,"A formal anniversary card with a blue damask pattern and featuring gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Formal_Anniversary_635U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2006/635.jpg,,635U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Anniversary Card,15Off
701S-W,Birthday Sparkle - Set of 50 -  Business Birthday Cards,"A fun business birthday card featuring a blue confetti design and silver sparkle foil embossing. Printed on FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Birthday_Sparkle_701S,new,43.50 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/701.jpg,,701S-W,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Birthday Card,15Off
733R-Y,Chinese Birthday - Set of 50 -  Chinese Birthday Cards,"Inside this Chinese birthday card, the verse appears in English on the left inside panel next to the Chinese verse:
Best wishes for good fortune, good health and every happiness.
Printed on FSC&reg; certified paper and includes 26 red envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Chinese_Birthday_733R,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/733.jpg,,733R-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Chinese Birthday Card,15Off
744U-X,Liberty 4th of July - Set of 50 -  4th of July Cards,"This Independence Day card features the Liberty Bell in silver foil stamping and the lyrics to &quot;My country 'tis of thee.&quot; Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Liberty_4th_of_July_744U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/744.jpg,,744U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,4th of July Card,15Off
747U-X,Easter Cross - Set of 50 -  Easter Cards,"A religious Easter card featuring gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Easter_Cross_747U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/747.jpg,,747U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Easter Card,15Off
748D-X,Formal Invitation - Set of 50 -  Business Note Cards,"This item is an Internet Only Special and is not eligible for any other discounts.
A formal invitation that can be customized with your event information inside. Featuring gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.
&nbsp;",https://postycards.com/catalog/product/Formal_Invitation_748D,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/748.jpg,,748D-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Invitation,15Off
750D-X,Valentine Sparkle - Set of 50 -  Valentine's Day Cards,"A lovely Valentine's Day card featuring silver sparkle foil stamping and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Valentine_Sparkle_750D,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/750.jpg,,750D-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Valentine's Day Card,15Off
7529S-AAA,Snowflake Sparkle - Set of 50 -  Business Holiday Cards,"This elegant, all-foil snowflake design is an excellent choice to send to clients and customers. Featuring FSC&reg; certified paper and silver holographic sparkle foil embossing.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Snowflake_Sparkle_7529S,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20Hol/7529.jpg,,7529S-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
753D-Y,Starfish Note Card - Set of 50 -  Business Note Cards,"This item is an Internet Only Special and is not eligible for any other discounts.
A simple starfish note card for everyday use.
Includes 26 white envelopes for every 25 cards ordered.
&nbsp;",https://postycards.com/catalog/product/Starfish_Note_Card_753D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/753.jpg,,753D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Note Card,15Off
755D-Y,You're Invited - Set of 50 -  Business Note Cards,"This item is an Internet Only Special and is not eligible for any other discounts.
A casual invitation with party balloons that is blank inside for all of your event information.
Includes 26 white envelopes for every 25 cards ordered.
&nbsp;",https://postycards.com/catalog/product/Youre_Invited_755D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/755.jpg,,755D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Note Card,15Off
756D-Y,Baby Congratulations - Set of 50 -  New Baby Congratulations Cards,"Send your congratulations with this adorable moon baby card, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Baby_Congratulations_756D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/756.jpg,,756D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,New Baby Congratulations Card,15Off
758D-Y,Happy St. Patrick's Day - Set of 50 -  St. Patrick's Day Cards,"A green St. Patrick's Day card with a shamrock, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Happy_St_Patricks_Day_758D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/758.jpg,,758D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,St. Patrick's Day Card,15Off
759D-Y,Jack O' Lanterns - Set of 50 -  Halloween Cards,"A fun Halloween card with lots of glowing pumpkins. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Jack_O_Lanterns_759D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/759.jpg,,759D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Halloween Card,15Off
762P-ZZ,Referral Reply Postcard - Set of 50 -  Referral Thank You Cards,"On this referral reply postcard, we can print your name and address on  the opposite side so clients and customers can easily mail the card  back to you.
No envelopes included. Printed on FSC&reg; certified paper.",https://postycards.com/catalog/product/Referral_Reply_Postcard_762P,new,24.50 USD,in stock,https://postycards.com/images/fck/Exterior/2007%20AO/762.jpg,,762P-ZZ,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Referral Thank You Card,15Off
836L-Y,Policy - Set of 50 -  Financial Birthday Cards,"This birthday card was designed to look like an insurance policy. The superhero cartoon was drawn by Posty Cards' artist Adam G.
Printed on FSC&reg; certified paper and includes 26 white envelopes for every 25 cards ordered.
Folds to fit in a 4&quot; x 9.25&quot; (#10) envelope.",https://postycards.com/catalog/product/Policy_836L,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/836.jpg,,836L-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Birthday Card,15Off
837P-ZZ,Hot Air Balloon Postcard - Set of 50 -  Scenic Birthday Postcards,"Send happy birthday wishes with this colorful hot air balloon featuring FSC&reg; certified paper.
No envelope included.",https://postycards.com/catalog/product/Hot_Air_Balloon_Postcard_837P,new,24.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/837.jpg,,837P-ZZ,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Birthday PostCard,15Off
838P-ZZ,Tropical Postcard - Set of 50 -  Birthday Postcards,"A business birthday postcard with a graphic tropical scene, printed on FSC&reg; certified paper.
No envelope included.",https://postycards.com/catalog/product/Tropical_Postcard_838P,new,24.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/838.jpg,,838P-ZZ,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Birthday PostCard,15Off
842U-X,Jewish New Year - Set of 50 -  Jewish Holiday Cards,"A beautiful Jewish New Year card featuring silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Jewish_New_Year_842U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/842.jpg,,842U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Jewish Holiday Card,15Off
847U-X,Anniversary - Set of 50 -  Employee Anniversary Cards,"A colorful anniversary card featuring gold foil embossing and printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Anniversary_847U,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/847.jpg,,847U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Employee Anniversary Card,15Off
8533S-AAA,Patriotic Glitter - Set of 50 -  Patriotic Holiday Cards,"This patriotic holiday card features bold ornaments and silver sparkle foil stamping. Printed on FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Patriotic_Glitter_8533S,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8533.jpg,,8533S-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Patriotic Holiday Card,15Off
8534S-AAA,Sparkle Wreath - Set of 50 -  Business Holiday Cards,"This simple yet stunning wreath design is sure to make a great impression on customers and clients. Featuring silver sparkle foil embossing and blind embossing.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Sparkle_Wreath_8534S,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8534.jpg,,8534S-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
8542U-AA,Holiday Stars - Set of 50 -  Patriotic Holiday Cards,"A patriotic holiday card featuring FSC&reg; certified paper and silver sparkle foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Holiday_Stars_8542U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8542.jpg,,8542U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Patriotic Holiday Card,15Off
8547U-AA,Christmas Tree - Set of 50 -  Business Christmas Cards,"This item is an Internet Only Special and is not eligible for any other discounts.
A Christmas card with a whimsical Christmas tree design, featuring glitter gold foil stamping.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Christmas_Tree_8547U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8547.jpg,,8547U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
8548U-AA,Christmas Glow - Set of 50 -  Business Christmas Cards,"A warm Christmas scene with a brightly lit tree overflowing with gifts. Featuring gold foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Christmas_Glow_8548U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8548.jpg,,8548U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Christmas Card,15Off
8549U-AA,Peaceful Home - Set of 50 -  Home Theme Holiday Cards,"A holiday card featuring a snow-covered home, silver sparkle foil embossing and pearl sparkle foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Peaceful_Home_8549U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8549.jpg,,8549U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Home Theme Holiday Card,15Off
854U-Y,Get Well - Set of 50 -  Get Well Cards,"A nice get well card with a floral photograph, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Get_Well_854U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/854.jpg,,854U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Get Well Card,15Off
8550U-AA,Feliz Navidad - Set of 50 -  Spanish Holiday Cards,"Send wishes for a feliz Navidad with this Spanish holiday card. Featuring 40% recycled paper and copper foil stamping.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Feliz_Navidad_8550U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8550.jpg,,8550U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Spanish Holiday Card,15Off
855U-Y,Get Together - Set of 50 -  Business Note Cards,"This item is an Internet Only Special and is not eligible for any other discounts.
Invite prospective and current clients and customers to meet over coffee with this fun greeting card, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Get_Together_855U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/855.jpg,,855U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Note Card,15Off
8561L-A,Holiday Policy - Set of 50 -  Financial Holiday Cards,"A holiday policy card with a cute cartoon of a snowman and two elves. Printed on FSC&reg; certified paper. Includes 26 white envelopes for every 25 cards ordered.
Folds to fit in a 4&quot; x 9.25&quot; (#10) envelope.",https://postycards.com/catalog/product/Holiday_Policy_8561L,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8561.jpg,,8561L-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Holiday Card,15Off
8568P,Calendar Inserts (Set of 50),"This snowy border calendar insert is the perfect way to enclose a hand written note with desk calendars. They are great as invitations or gift enclosures too!
No envelopes are included. Sorry, no personalization.
Size: 6&quot; x 4&quot;",https://postycards.com/catalog/product/Calendar_Inserts_8568P,new,,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8568.jpg,,8568P,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Calendar Card,15Off
859D-Y,Valentine's Day - Set of 50 -  Valentine's Day Cards,"Send Valentine wishes with this pink Valentine's Day card, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Valentines_Day_859DY,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/859.jpg,,859D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Valentine's Day Card,15Off
864T-X,Congratulations - Set of 50 -  Congratulations Cards,"This small congratulations card with silver foil stars is perfect for sending a quick note. Featuring silver foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Congratulations_864T,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/864.jpg,,864T-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Congratulations Card,15Off
870L-X,Executive Thank You - Set of 50 -  Business Thank You Cards,"This is our most popular style of thank you cards. It features gold foil embossing and a die cut for inserting a business card or giftcard. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Executive_Thank_You_Custom_870L,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20AO/870.jpg,,870L-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thank You Card,15Off
9153C-AA,Hanukkah - Set of 50 -  Jewish Holiday Cards,"This Hanukkah card with a menorah features a simple design and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Hanukkah_9153C,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/Old%20Cards/9153.jpg,,9153C-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Jewish Holiday Card,15Off
916U-X,Wall Street Balloons - Set of 50 -  Financial Birthday Cards,"A financial birthday card with balloons floating by the New York Stock Exchange. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.
Please note: If you have purchased this card in the past, the previous paper has been discontinued. The new paper is a heavier cardstock that is not quite as shiny.",https://postycards.com/catalog/product/Wall_Street_Balloons_916UX,new,37.00 USD,in stock,https://postycards.com/images/fck/Exterior/2009%20AO/916.jpg,,916U-X,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Birthday Card,15Off
924U-Y,Skater - Set of 50 -  Children's Birthday Cards,"This item is an Internet Only Special and is not eligible for any other discounts.
A birthday card for kids and teenagers featuring a graphic skateboarder.
Includes 26 white envelopes for every 25 cards ordered.
&nbsp;",https://postycards.com/catalog/product/Skater_924UY,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2009%20AO/924.jpg,,924U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Children's Birthday Card,15Off
936P-ZZ,Cupcake Postcard - Set of 50 -  Birthday Postcards,"This birthday postcard features a bright and fun cupcake design and is printed on FSC&reg; certified paper.
No envelope included.",https://postycards.com/catalog/product/Cupcake_Postcard_936P,new,24.50 USD,in stock,https://postycards.com/images/fck/Exterior/2009%20AO/936.jpg,,936P-ZZ,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Birthday PostCard,15Off
