id	title	brand	link	price	description	image_link	mpn	gtin	availability	condition	product_type	product_category	custom_label_0
A3211P-ZZ	Green Leaves Birthday Postcard - Birthday PostCards	Posty Cards Inc.	https://postycards.com/catalog/product/Green_Leaves_Birthday_Postcard_D3211P	24.50 USD	"This simple leaf design makes a great birthday postcard to send to clients, employees and customers. Featuring FSC&reg; certified paper.
No envelope included."	https://postycards.com/images/fck/Exterior/2013%20AO/D3211.jpg	A3211P-ZZ		In Stock	New	Birthday PostCard	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A6027P-ZZ	Package Postcard - Birthday PostCards	Posty Cards Inc.	https://postycards.com/catalog/product/Package_Postcard_A6027P	24.50 USD	"A modern birthday postcard featuring a graphic present and FSC&reg; certified paper.
No envelope included."	https://postycards.com/images/fck/Exterior/2016%20AO/A6027P.jpg	A6027P-ZZ		In Stock	New	Birthday PostCard	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
152P-ZZ	Rainbow Postcard - Birthday PostCards	Posty Cards Inc.	https://postycards.com/catalog/product/Rainbow_Postcard_152P	24.50 USD	"A colorful typographic birthday postcard, printed on FSC&reg; certified paper.
No envelope included."	https://postycards.com/images/fck/Exterior/2011%20AO/152.jpg	152P-ZZ		In Stock	New	Birthday PostCard	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
838P-ZZ	Tropical Postcard - Birthday PostCards	Posty Cards Inc.	https://postycards.com/catalog/product/Tropical_Postcard_838P	24.50 USD	"A business birthday postcard with a graphic tropical scene, printed on FSC&reg; certified paper.
No envelope included."	https://postycards.com/images/fck/Exterior/2008%20AO/838.jpg	838P-ZZ		In Stock	New	Birthday PostCard	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
H6150T-B	Family Traditions - Budget Holiday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Family_Traditions_H6150T	29.50 USD	"A budget-friendly Christmas card featuring a graphic snow scene. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2016%20Hol/H6150T.jpg	H6150T-B		In Stock	New	Budget Holiday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4061U-X	Anniversary Foliage - Business Anniversary Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Anniversary_Foliage_A4061U	37.00 USD	"This elegant anniversary card is perfect for both wedding anniversaries and employee anniversaries. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4061.jpg	A4061U-X		In Stock	New	Business Anniversary Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A3061U-X	Anniversary Wreath - Business Anniversary Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Anniversary_Wreath_A3061U	37.00 USD	"A unique anniversary card featuring a wreath design and gold foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2013%20AO/A3061.jpg	A3061U-X		In Stock	New	Business Anniversary Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A2046U-X	Classic Anniversary - Business Anniversary Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Classic_Anniversary_A2046U	37.00 USD	"This striking black and white floral photograph makes an elegant and classic anniversary card. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2012%20AO/A2046.jpg	A2046U-X		In Stock	New	Business Anniversary Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
635U-X	Formal Anniversary - Business Anniversary Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Formal_Anniversary_635U	37.00 USD	"A formal anniversary card with a blue damask pattern and featuring gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2006/635.jpg	635U-X		In Stock	New	Business Anniversary Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A2004S-W	Abstract Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Abstract_Birthday_A2004S	43.50 USD	"A colorful, vibrant business birthday card, featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 silver foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2012%20AO/A2004.jpg	A2004S-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A439T-Z	Birthday Balloons - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Balloons_439N	27.00 USD	"A classic balloon birthday card designed for all ages, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2004/439.jpg	A439T-Z		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4014U-X	Birthday Bubbles - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Bubbles_A4014U	37.00 USD	"A fun, bubbly birthday card that is perfect for kids of all ages. Featuring FSC&reg; certified paper and silver holographic foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4014.jpg	A4014U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5012U-X	Birthday Celebration - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Celebration_A5012U	37.00 USD	"A colorful, typographic birthday card featuring gold holographic foil embossing and words that convey birthday sentiments. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5012v2.jpg	A5012U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4040U-X	Birthday Cheer - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Cheer_A4040U	37.00 USD	"A contemporary typographic birthday card with lots of birthday wishes. Featuring FSCÂ® certified paper and silver foil stamping.

Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4040.jpg	A4040U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4043D-X	Birthday Chevron - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Chevron_A4043D	37.00 USD	"A modern chevron design in gray and yellow. Featuring uncoated FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4043.jpg	A4043D-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5002G-W	Birthday Circles - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Circles_A5002G	43.50 USD	"A fun and cheerful birthday card perfect for all ages. Featuring gold holographic sparkle foil embossing and FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5002.jpg	A5002G-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A634T-Z	Birthday Fiesta - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Fiesta_634T	27.00 USD	"This bright and vibrant birthday card is budget friendly and printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2006/634.jpg	634T-Z		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4013U-X	Birthday Filigree - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Filigree_A4013U	37.00 USD	"This birthday card has a modern, abstract background with a vintage filigree foil embossed design. Featuring 30% recycled, textured, FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/Via%20Felt/A4013.jpg	A4013U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A3039D-Y	Birthday Pattern - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Pattern_A3039D	33.00 USD	"A budget-friendly birthday card that is perfect for kids of all ages. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2013%20AO/A3039.jpg	A3039D-Y		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4044U-Y	Birthday Rays - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Rays_A4044U	33.00 USD	"This fun, graphic birthday card is perfect for kids of all ages. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4044.jpg	A4044U-Y		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
701S-W	Birthday Sparkle - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Sparkle_701S	43.50 USD	"A fun business birthday card featuring a blue confetti design and silver sparkle foil embossing. Printed on FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2007%20AO/701.jpg	701S-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
625D-Y	Cake and Balloons - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Cake_and_Balloons_625D	33.00 USD	"A fun, graphic birthday card with cake and balloons. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.
Please note: If you have purchased this card in the past, the previous paper has been discontinued. The new paper is a heavier cardstock that is not quite as shiny."	https://postycards.com/images/fck/Exterior/2006/625.jpg	625D-Y		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A2024U-Y	Cake Surprise - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Cake_Surprise_A2024U	33.00 USD	"This fun birthday card with cake and confetti is sure to brighten anyone's day. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2012%20AO/A2024.jpg	A2024U-Y		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5006S-W	Candle Stripes - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Candle_Stripes_A5006S	43.50 USD	"A modern design with lots of birthday candles. Featuring silver foil embossing and FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5006v2.jpg	A5006S-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4008G-W	Celebration Stars - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Celebration_Stars_A4008G	43.50 USD	"A bright and cheerful birthday card that is sure to bring a smile to anyone's face. Featuring FSC&reg; certified paper and gold holographic and silver foil embossing.
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4008.jpg	A4008G-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5001S-W	Colorful Medallions - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Colorful_Medallions_A5001S	43.50 USD	"This unique birthday card design features silver holographic foil embossing and textured foil stamping on heavy, uncoated, FSC&reg; certified paper stock.
Includes 26 silver foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5001v2.jpg	A5001S-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A812U-X	Contemporary Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Contemporary_Birthday_812U	37.00 USD	"This contemporary birthday card is perfect for any business to send. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.
Please note: If you have purchased this card in the past, the previous paper has been discontinued. The new paper is a heavier cardstock that is not quite as shiny."	https://postycards.com/images/fck/Exterior/2008%20AO/812.jpg	812U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A812U-X	Contemporary Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Contemporary_Birthday_812U	37.00 USD	"This contemporary birthday card is perfect for any business to send. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.
Please note: If you have purchased this card in the past, the previous paper has been discontinued. The new paper is a heavier cardstock that is not quite as shiny."	https://postycards.com/images/fck/Exterior/2008%20AO/812.jpg	A812U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A110U-X	Corporate Happy Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Corporate_Happy_Birthday_110U	37.00 USD	"A simple birthday card with muted colors and featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2011%20AO/110.jpg	110U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5003G-W	Crazy Cake - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Crazy_Cake_A5003G	43.50 USD	"This fun, colorful birthday cake is the perfect way to send birthday wishes. Featuring gold holographic foil embossing and heavy, uncoated, FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5003.jpg	A5003G-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A2010G-W	Cupcake Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Cupcake_Birthday_A2010G	43.50 USD	"An elegant birthday card with an intricate pattern, gold foil embossing and patterned flat stamping. Printed on FSC&reg; certified paper.
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2012%20AO/A2010.jpg	A2010G-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4005G-W	Damask Greetings - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Damask_Greetings_A4005G	43.50 USD	"A corporate birthday card with a delicate damask border. Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4005.jpg	A4005G-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4012U-X	Dotted Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Dotted_Birthday_A4012U	37.00 USD	"A simple yet classic design to send to clients and employees. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4012.jpg	A4012U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5013U-X	Dragonfly - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Dragonfly_A5013U	37.00 USD	"This birthday card features a spectacular photograph of a dragonfly and silver holographic foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5013.jpg	A5013U-X		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
502S-W	Executive Birthday - Business Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Executive_Birthday_502S	43.50 USD	"This bestselling birthday card has a simple look and feel that is perfect for any business to send. Featuring silver foil embossing and FSC&reg; certified paper.
Includes 26 silver foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2005/502.jpg	502S-W		In Stock	New	Business Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
